"","lon","lat","SpeciesName","Status","CCAA"
"17373",-15.617462,28.115499,"Dichondra micrantha","Potentially invasive in Spain","Islas Canarias"
"17374",-15.4612197390625,28.0685359703084,"Dichondra micrantha","Potentially invasive in Spain","Islas Canarias"
"17375",-17.108899,28.08975,"Disphyma crassifolium","Potentially invasive in Spain","Islas Canarias"
"17376",-17.8112599780352,28.6685172928167,"Disphyma crassifolium","Potentially invasive in Spain","Islas Canarias"
"17377",-17.8112588743807,28.5785167594938,"Disphyma crassifolium","Potentially invasive in Spain","Islas Canarias"
"17378",-17.78371,28.692394,"Dombeya wallichii","Potentially invasive in Spain","Islas Canarias"
"17379",-15.47,28.05,"Dombeya wallichii","Potentially invasive in Spain","Islas Canarias"
"17380",-15.614775,27.837431,"Duranta erecta","Potentially invasive in Spain","Islas Canarias"
"17381",-16.729092,28.081223,"Duranta erecta","Potentially invasive in Spain","Islas Canarias"
"17382",-15.600005,27.747316,"Duranta erecta","Potentially invasive in Spain","Islas Canarias"
"17383",-13.868694,28.740871,"Duranta erecta","Potentially invasive in Spain","Islas Canarias"
"17384",-16.678551,28.351575,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17385",-16.3745,28.295,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17386",-16.720748,28.063559,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17387",-17.778507,28.661455,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17388",-17.770557,28.672855,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17389",-17.899174,28.571859,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17390",-17.763498,28.809952,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17391",-17.766266,28.682606,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17392",-17.932606,28.642841,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17393",-16.813619,28.374037,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17394",-17.760477,28.688507,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17395",-17.760086,28.799253,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17396",-17.776737,28.611368,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17397",-17.945932,28.651352,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17398",-17.759068,28.647501,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17399",-17.78722,28.663094,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17400",-17.772013,28.650579,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17401",-17.337028,28.085755,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17402",-13.864102,28.726364,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17403",-13.865948,28.735905,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17404",-13.868694,28.740871,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17405",-16.1538,28.5252,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17406",-16.737531,28.087694,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17407",-13.861248,28.501339,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17408",-13.862772,28.726082,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17409",-13.862386,28.724651,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17410",-16.188934,28.575176,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17411",-17.111667,28.090375,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17412",-16.65,28.011111,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17413",-16.4619,28.3403,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17414",-15.5242,28.1186,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17415",-17.1119,28.0922,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17416",-15.5361,28.1469,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17417",-16.2714,28.4839,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17418",-17.2531,28.2053,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17419",-17.2642,28.1792,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17420",-17.7669,28.7047,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17421",-17.1825,28.1781,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17422",-17.7656,28.6847,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17423",-17.8464,28.6631,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17424",-16.2786,28.48,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17425",-17.7744,28.8031,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17426",-16.3736,28.3825,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17427",-16.1942,28.505,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17428",-16.2812368464108,28.5185309492101,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17429",-16.3812381382001,28.5085299396185,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17430",-16.3812359585712,28.3285288544719,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17431",-16.1812354300635,28.5185318972885,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17432",-16.4812384563492,28.4185284465112,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17433",-17.8212612227713,28.7585177383621,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17434",-17.8112599780352,28.6685172928167,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17435",-16.6812369364776,28.0585244684002,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17436",-17.1912450019532,28.1385201162372,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17437",-15.4612197390625,28.0685359703084,"Eleusine indica","Potentially invasive in Spain","Islas Canarias"
"17438",-17.782701,28.608561,"Epidendrum radicans","Potentially invasive in Spain","Islas Canarias"
"17439",-17.78722,28.663094,"Epidendrum radicans","Potentially invasive in Spain","Islas Canarias"
"17440",-17.776737,28.611368,"Epidendrum radicans","Potentially invasive in Spain","Islas Canarias"
"17441",-17.776276,28.657183,"Epidendrum radicans","Potentially invasive in Spain","Islas Canarias"
"17442",-17.795116,28.662725,"Epidendrum radicans","Potentially invasive in Spain","Islas Canarias"
"17443",-17.338314,28.086729,"Eugenia uniflora","Potentially invasive in Spain","Islas Canarias"
"17444",-16.548897,28.409529,"Eugenia uniflora","Potentially invasive in Spain","Islas Canarias"
"17445",-16.33793,28.52284,"Eugenia uniflora","Potentially invasive in Spain","Islas Canarias"
"17446",-16.731407,28.356104,"Euryops chrysanthemoides","Potentially invasive in Spain","Islas Canarias"
"17447",-13.506337,29.129995,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17448",-17.21472,28.02972,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17449",-17.2738,28.0887,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17450",-16.759,28.37,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17451",-17.291246386619,28.1385191734181,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17452",-17.2312447174948,28.0685193513334,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17453",-18.0912525848592,27.7385095447722,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17454",-14.0312031797355,28.4285516130291,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17455",-17.8212612227713,28.7585177383621,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17456",-17.1912450019532,28.1385201162372,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17457",-13.5112042023456,29.1485615136148,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17458",-17.1912439242048,28.0485196177376,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17459",-16.6812369364776,28.0585244684002,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17460",-15.4612197390625,28.0685359703084,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17461",-16.52194,28.05667,"Gomphocarpus fruticosus","Potentially invasive in Spain","Islas Canarias"
"17462",-16.7812394131922,28.1485240358512,"Hydrilla verticillata","Potentially invasive in Spain","Islas Canarias"
"17463",-16.3812370463614,28.4185293930782,"Hydrilla verticillata","Potentially invasive in Spain","Islas Canarias"
"17464",-17.9212614821574,28.6685162414428,"Hylocereus undatus","Potentially invasive in Spain","Islas Canarias"
"17465",-17.8112599780352,28.6685172928167,"Hylocereus undatus","Potentially invasive in Spain","Islas Canarias"
"17466",-17.291246386619,28.1385191734181,"Hylocereus undatus","Potentially invasive in Spain","Islas Canarias"
"17467",-16.3812370463614,28.4185293930782,"Hylocereus undatus","Potentially invasive in Spain","Islas Canarias"
"17468",-16.3812381382001,28.5085299396185,"Hyparrhenia rufa","Potentially invasive in Spain","Islas Canarias"
"17469",-16.4812384563492,28.4185284465112,"Hyparrhenia rufa","Potentially invasive in Spain","Islas Canarias"
"17470",-17.778507,28.661455,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17471",-17.935139,28.661539,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17472",-15.563333,27.7625,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17473",-16.550893,28.412937,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17474",-16.553446,28.408482,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17475",-15.6,27.8,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17476",-13.553592,28.963143,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17477",-16.401111,28.310833,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17478",-15.6,28,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17479",-15.614917,27.992875,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17480",-16.58621,28.390779,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17481",-16.263056,28.473056,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17482",-16.664027,28.04745,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17483",-16.5,28.4,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17484",-16.3,28.5,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17485",-16.2625,28.473056,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17486",-16.501784,28.417904,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17487",-16.259167,28.461667,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17488",-14.156667,28.187778,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17489",-15.5,28.1,"Jacaranda mimosifolia","Potentially invasive in Spain","Islas Canarias"
"17490",-17.324785,28.107186,"Kalanchoe daigremontiana","Potentially invasive in Spain","Islas Canarias"
"17491",-16.55086,28.41093,"Kalanchoe daigremontiana","Potentially invasive in Spain","Islas Canarias"
"17492",-16.6325,28.395278,"Kalanchoe daigremontiana","Potentially invasive in Spain","Islas Canarias"
"17493",-16.3,28.5,"Kalanchoe daigremontiana","Potentially invasive in Spain","Islas Canarias"
"17494",-16.6,28.1,"Kalanchoe daigremontiana","Potentially invasive in Spain","Islas Canarias"
"17495",-16.4,28.4,"Kalanchoe daigremontiana","Potentially invasive in Spain","Islas Canarias"
"17496",-17.1925,28.1719,"Lablab purpureus","Potentially invasive in Spain","Islas Canarias"
"17497",-17.2053,28.1642,"Lablab purpureus","Potentially invasive in Spain","Islas Canarias"
"17498",-17.2033,28.1647,"Lablab purpureus","Potentially invasive in Spain","Islas Canarias"
"17499",-13.9264,28.6094,"Lablab purpureus","Potentially invasive in Spain","Islas Canarias"
"17500",-13.9906,28.5267,"Lablab purpureus","Potentially invasive in Spain","Islas Canarias"
"17501",-16.542513,28.3998,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17502",-16.542689,28.405412,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17503",-16.543264,28.400612,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17504",-16.542792,28.405293,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17505",-17.760086,28.799253,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17506",-17.776276,28.657183,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17507",-17.345953,28.098104,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17508",-17.338314,28.086729,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17509",-17.326298,28.103027,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17510",-17.769527,28.793537,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17511",-17.760477,28.688507,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17512",-17.782402,28.697702,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17513",-17.760934,28.688423,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17514",-17.770557,28.672855,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17515",-17.786907,28.659525,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17516",-17.78722,28.663094,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17517",-17.797594,28.65493,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17518",-17.9212614821574,28.6685162414428,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17519",-18.0012515982262,27.7585104877696,"Leonotis nepetifolia","Potentially invasive in Spain","Islas Canarias"
"17520",-15.430735,28.140634,"Livistona chinensis","Potentially invasive in Spain","Islas Canarias"
"17521",-15.522955,28.120368,"Livistona chinensis","Potentially invasive in Spain","Islas Canarias"
"17522",-14.304687,28.075371,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17523",-15.570823,27.751652,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17524",-15.594342,27.75138,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17525",-15.602405,27.767175,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17526",-15.599877,27.763259,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17527",-13.863913,28.390547,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17528",-15.597686,27.739993,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17529",-15.553816,27.765962,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17530",-15.616708,27.766857,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17531",-15.580741,27.786419,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17532",-15.386197,28.008225,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17533",-13.862338,28.500855,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17534",-13.861248,28.501339,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17535",-13.860148,28.500786,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17536",-13.860144,28.503572,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17537",-13.866549,28.726044,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17538",-13.958473,28.673269,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17539",-13.853073,28.70414,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17540",-13.856893,28.723787,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17541",-14.3012029865273,28.0785468727966,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17542",-15.4812173017751,27.8385344576024,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17543",-13.9312006185193,28.3385519671697,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17544",-14.3412034562277,28.0685464384748,"Maireana brevifolia","Potentially invasive in Spain","Islas Canarias"
"17545",-15.580821,28.113489,"Malvastrum coromandelianum","Potentially invasive in Spain","Islas Canarias"
"17546",-17.107569,28.092391,"Malvastrum coromandelianum","Potentially invasive in Spain","Islas Canarias"
"17547",-17.291246386619,28.1385191734181,"Malvastrum coromandelianum","Potentially invasive in Spain","Islas Canarias"
"17548",-17.1912450019532,28.1385201162372,"Malvastrum coromandelianum","Potentially invasive in Spain","Islas Canarias"
"17549",-16.5242,28.3003,"Mammea americana","Potentially invasive in Spain","Islas Canarias"
"17550",-16.547837,28.414312,"Melia azedarach","Potentially invasive in Spain","Islas Canarias"
"17551",-17.770557,28.672855,"Melia azedarach","Potentially invasive in Spain","Islas Canarias"
"17552",-15.681943,28.010377,"Melia azedarach","Potentially invasive in Spain","Islas Canarias"
"17553",-15.681934,28.0104,"Melia azedarach","Potentially invasive in Spain","Islas Canarias"
"17554",-14.075727,28.353889,"Melia azedarach","Potentially invasive in Spain","Islas Canarias"
"17555",-17.973238,28.754687,"Melia azedarach","Potentially invasive in Spain","Islas Canarias"
"17556",-13.587595,28.953874,"Melia azedarach","Potentially invasive in Spain","Islas Canarias"
"17557",-17.77881,28.70041,"Melia azedarach","Potentially invasive in Spain","Islas Canarias"
"17558",-17.942007,28.688415,"Melia azedarach","Potentially invasive in Spain","Islas Canarias"
"17559",-16.659224,28.069702,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17560",-16.659403,28.070189,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17561",-15.476549,28.056728,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17562",-15.501143,27.991381,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17563",-17.203846,28.148876,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17564",-17.198471,28.152306,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17565",-16.262056,28.488922,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17566",-16.41828,28.475809,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17567",-17.760643,28.645496,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17568",-17.201681,28.159825,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17569",-13.656944,28.953611,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17570",-16.699433,28.073169,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17571",-16.276944,28.465,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17572",-17.785945,28.694101,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17573",-17.785721,28.693796,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17574",-16.482491,28.428022,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17575",-16.302832,28.475054,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17576",-16.455684,28.2384,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17577",-16.829335,28.250174,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17578",-16.297542,28.51192,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17579",-16.513623,28.167285,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17580",-16.455601,28.238383,"Mirabilis jalapa","Potentially invasive in Spain","Islas Canarias"
"17581",-17.760086,28.799253,"Momordica charantia","Potentially invasive in Spain","Islas Canarias"
"17582",-13.692976,28.960024,"Moringa oleifera","Potentially invasive in Spain","Islas Canarias"
"17583",-13.453287,29.200002,"Moringa oleifera","Potentially invasive in Spain","Islas Canarias"
"17584",-17.997535,27.785181,"Moringa oleifera","Potentially invasive in Spain","Islas Canarias"
"17585",-15.472714,28.085278,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17586",-16.547416,28.4098,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17587",-16.547413,28.40981,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17588",-15.45932,28.083408,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17589",-15.457692,28.083994,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17590",-15.422974,28.098662,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17591",-16.704345,28.360143,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17592",-16.331579,28.457634,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17593",-16.423234,28.459773,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17594",-16.375,28.296389,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17595",-16.283333,28.471389,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17596",-13.653376,29.039992,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17597",-13.653097,29.040086,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17598",-16.550989,28.402122,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17599",-15.585815,27.759853,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17600",-17.333637,28.08758,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17601",-17.760477,28.688507,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17602",-16.19789,28.513599,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17603",-15.586326,27.759369,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17604",-18.023262,27.766167,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17605",-16.304295,28.504583,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17606",-17.766266,28.682606,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17607",-17.783814,28.657446,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17608",-15.476711,27.991306,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17609",-17.760012,28.694767,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17610",-17.770557,28.672855,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17611",-17.760515,28.653386,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17612",-16.548817,28.409819,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17613",-16.1897,28.5053,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17614",-16.19156,28.510675,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17615",-15.455646,28.031228,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17616",-16.242159,28.478367,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17617",-15.661688,27.826624,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17618",-15.55,27.92,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17619",-17.8112599780352,28.6685172928167,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17620",-17.8112588743807,28.5785167594938,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17621",-16.1812354300635,28.5185318972885,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17622",-15.6612236818984,28.158534626189,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17623",-15.5,28,"Nicandra physalodes","Potentially invasive in Spain","Islas Canarias"
"17624",-16.65358,28.072661,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17625",-16.315692,28.501185,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17626",-16.361988,28.53895,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17627",-17.204062,28.18293,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17628",-17.211914,28.141239,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17629",-16.715466,28.064717,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17630",-16.2571,28.4517,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17631",-16.257098,28.451743,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17632",-17.782402,28.697702,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17633",-17.782059,28.694973,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17634",-17.760086,28.799253,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17635",-16.826039,28.307148,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17636",-17.326298,28.103027,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17637",-16.25,28.458333,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17638",-18.0412521421921,27.7585101131935,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17639",-13.5412023150274,28.9585598546511,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17640",-15.4612176046303,27.8885349279055,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17641",-17.8112599780352,28.6685172928167,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17642",-16.3812370463614,28.4185293930782,"Nothoscordum gracile","Potentially invasive in Spain","Islas Canarias"
"17643",-17.213268,28.177328,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17644",-17.855113,28.827813,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17645",-17.74469,28.739147,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17646",-17.760643,28.645496,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17647",-17.797867,28.635765,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17648",-17.782701,28.608561,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17649",-16.495974,28.361198,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17650",-17.778416,28.673664,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17651",-17.776737,28.611368,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17652",-17.776276,28.657183,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17653",-17.786907,28.659525,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17654",-17.812828,28.626532,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17655",-17.84333,28.497156,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17656",-17.785414,28.604485,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17657",-17.792358,28.55829,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17658",-17.205105,28.190475,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17659",-16.813631,28.353876,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17660",-17.879562,28.653236,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
"17661",-17.844673,28.492117,"Paraserianthes lophantha","Potentially invasive in Spain","Islas Canarias"
